GAMZE-Özbir-1030524731-4-1-1-3-K
CANAN-Çevik-1030522093-3,999-2-1-4-K
AYŞENUR-Sepetçi-1030520811-0,414-8881-2213-4-K
SEVGİ-Pekkan-1030524382-0,413-8884-2201-3-K
PINAR-Korol-1030520045-0,412-8886-2214-4-K
SEVDE-Karaduman-1030522001-0,412-8887-2215-4-K
AYSU-Kahveci-1030524905-0,411-8889-2203-3-K
HİLAL-Velioğlu-1030525953-0,411-8890-2232-2-K
YONCA-Pekkan-1030527690-0,411-8891-2241-1-K
ÇİCEK-Beşerler-1030520050-0,41-8892-2216-4-K
İLAYDA-Öztuna-1030521457-0,41-8894-2218-4-K
DİDEM-Koyuncu-1030521818-0,409-8895-2219-4-K
DİLAN-Türkyılmaz-1030525853-0,409-8897-2233-2-K
CANSU-Korol-1030527401-0,409-8898-2234-2-K
MERVE-Avan-1030524420-0,408-8899-2205-3-K
AYŞENUR-Özgörkey-1030525989-0,408-8900-2235-2-K
FATMA-Ertürk-1030529986-0,407-8902-2242-1-K
ASLI-Doğan -1030520809-0,406-8904-2221-4-K
GÖNÜL-Egeli-1030526406-0,406-8905-2237-2-K
CANAN-Topaloğlu-1030520137-0,405-8906-2222-4-K
SEVDE-Sadıklar-1030521130-0,405-8907-2223-4-K
ÇİCEK-Tunaboylu-1030520265-0,403-8910-2224-4-K
ÇİLAY-Egeli-1030522972-0,403-8911-2207-3-K
NESLİHAN-Erberk-1030529002-0,403-8912-2244-1-K
İREM-Topaloğlu-1030527648-0,402-8913-2245-1-K
ASLI-Kunt-1030525065-0,4-8915-2238-2-K
NİHAL-Doğan -1030527869-0,399-8917-2247-1-K
DİLBERAYELA-Avan-1030524921-0,397-8919-2208-3-K
HAYAT-Özdoğan-1030525960-0,397-8920-2239-2-K
DAMLA-Limoncuoğlu-1030521455-0,396-8921-2226-4-K
ELİF-Tunçeri-1030525949-0,395-8926-2240-2-K
ENİSE-Tunaboylu-1030528630-0,395-8927-2250-1-K
BÜŞRA-Bakırcıoğlu-1030527379-0,394-8928-2241-2-K
SEÇİL-Kaya -1030529541-0,394-8929-2251-1-K
LATİFE-Ayverdi-1030523200-0,393-8930-2210-3-K
ESMA-Hamzaoğlu-1030523432-0,392-8932-2212-3-K
CANAN-Ilıcalı-1030527012-0,39-8938-2242-2-K
AYSU-Çörekçi-1030527515-0,39-8939-2253-1-K
İLKNUR-Düşenkalkar-1030526155-0,388-8941-2243-2-K
CEYLAN-Ekici-1030521440-0,387-8943-2232-4-K
ALİSA-Akaydın-1030522002-0,387-8944-2233-4-K
AÇELYA-Keçeci-1030525680-0,387-8945-2245-2-K
NAZİK-Kuday-1030528277-0,387-8946-2255-1-K
GÖKÇE-Kocabıyık-1030521346-0,386-8947-2234-4-K
DENİZ-Atakol-1030529263-0,385-8950-2256-1-K
PERİHAN-Hakyemez-1030529870-0,385-8951-2257-1-K
KADRİYE-Mayhoş-1030523915-0,384-8952-2215-3-K
NAZİK-Çamdalı-1030521427-0,382-8955-2236-4-K
CEYDA-Erdoğan-1030524478-0,382-8956-2216-3-K
FATMA-Kutlay-1030525242-0,381-8960-2248-2-K
AHU-Akışık-1030526006-0,381-8961-2249-2-K
GÜNER-Tokatlıoğlu-1030526286-0,381-8962-2250-2-K
YILDIZ-Akman-1030520490-0,38-8964-2237-4-K
SENEM-Kıraç -1030527527-0,379-8966-2259-1-K
YELİZ-Özbey-1030528881-0,379-8967-2260-1-K
ŞEYMANUR-Babacan-1030520618-0,378-8968-2238-4-K
BERRE-Arslanoğlu-1030522645-0,376-8972-2222-3-K
AYFER-Egeli-1030528103-0,375-8977-2261-1-K
VENHAR-Körmükçü-1030529537-0,375-8978-2262-1-K
GÜLBEN-Korol-1030520454-0,374-8979-2239-4-K
NEHİR-Tokgöz-1030521090-0,374-8981-2241-4-K
BAŞAK-Yılmazer-1030528488-0,374-8984-2263-1-K
AŞİYAN-Akışık-1030529920-0,374-8985-2264-1-K
ELİF-Pektemek-1030522856-0,373-8986-2226-3-K
CEYLİN-Abadan-1030527719-0,373-8987-2265-1-K
AYÇA-Uluhan-1030521148-0,372-8988-2242-4-K
DİLBERAYELA-Eronat-1030523492-0,372-8989-2227-3-K
SÜHEYLA-Kavaklıoğlu-1030528439-0,37-8992-2266-1-K
FADİME-Oraloğlu-1030520894-0,369-8993-2243-4-K
DUYGU-Alnıaçık-1030524842-0,369-8995-2230-3-K
MELİSA-Dağlaroğlu-1030529818-0,368-9002-2267-1-K
FERHAN-Sezek-1030520225-0,367-9003-2246-4-K
ENİSE-Adan-1030525911-0,366-9007-2259-2-K
CEYDA-Oraloğlu-1030528971-0,366-9008-2269-1-K
GÖKÇE-Ekşioğlu-1030524270-0,365-9010-2234-3-K
TUĞÇE-Tokatlıoğlu-1030524324-0,364-9012-2236-3-K
NUR-Akgül-1030529553-0,363-9013-2270-1-K
RÜMEYSA-Erbay-1030525831-0,362-9014-2260-2-K
CANSU-Sözeri-1030528615-0,362-9015-2271-1-K
CEREN-Abadan-1030524685-0,359-9022-2239-3-K
İPEK-Oraloğlu-1030527029-0,359-9024-2263-2-K
DEMET-Erbulak-1030528245-0,358-9027-2273-1-K
GONCA-Keçeci-1030520736-0,356-9028-2251-4-K
FERHAN-Alyanak-1030527452-0,356-9030-2265-2-K
AHU-Uca-1030520088-0,355-9032-2253-4-K
AYSU-Kavaklıoğlu-1030522590-0,354-9034-2241-3-K
ŞEYMA-Ertürk-1030523538-0,353-9036-2242-3-K
NELİS-Ekici-1030526283-0,35-9043-2269-2-K
DEFNE-Önür-1030529574-0,35-9044-2276-1-K
ŞEVVAL-Erkekli-1030529896-0,35-9045-2277-1-K
BİLGE-Kocabıyık-1030523286-0,348-9048-2245-3-K
ILGIN-Özdoğan-1030523707-0,347-9051-2246-3-K
DEMET-Erberk-1030524370-0,345-9053-2248-3-K
KADRİYE-Hamzaoğlu-1030521228-0,343-9057-2257-4-K
DEFNE-Akbulut-1030527120-0,343-9058-2270-2-K
AHSEN-Sandalcı-1030520109-0,342-9059-2258-4-K
ELÇİN-Çörekçi-1030523542-0,342-9060-2251-3-K
GÜLNAZ-Aykaç-1030529081-0,34-9064-2282-1-K
EMİNE-Polat-1030524261-0,339-9066-2252-3-K
CANAN-Akışık-1030523010-0,338-9070-2253-3-K
İREM-Tokatlıoğlu-1030521577-0,337-9071-2263-4-K
MERVE-Taşlı-1030526543-0,336-9073-2273-2-K
ESRA-Erbay-1030526838-0,336-9074-2274-2-K
NUR-Sinanoğlu-1030527701-0,336-9075-2284-1-K
ENİSE-Nebioğlu-1030528691-0,336-9076-2285-1-K
SEVDE-Oraloğlu-1030520475-0,335-9077-2264-4-K
FEYZA-Topaloğlu-1030521832-0,335-9078-2265-4-K
AYŞE-Günday-1030523272-0,335-9079-2255-3-K
NAZİK-Karadaş-1030525298-0,335-9080-2275-2-K
CANSU-Kılıççı-1030528487-0,335-9082-2286-1-K
AÇELYA-Özbir-1030527820-0,333-9092-2291-1-K
ELİF-Türkyılmaz-1030520447-0,332-9094-2268-4-K
FULYA-Ozansoy-1030521176-0,33-9098-2269-4-K
ELİF-Uluhan-1030522678-0,328-9105-2258-3-K
SEFANUR-Akyürek-1030521275-0,327-9109-2273-4-K
İLAYDA-Özdoğan-1030522096-0,326-9114-2275-4-K
NUR-Tokatlıoğlu-1030523959-0,324-9116-2261-3-K
ŞULE-Adıvar-1030527307-0,324-9118-2286-2-K
GAMZE-Solmaz-1030529998-0,324-9119-2297-1-K
AYŞE-Akman-1030522961-0,323-9120-2262-3-K
AYŞE-Aybar-1030523812-0,323-9121-2263-3-K
AYŞEGÜL-Egeli-1030524189-0,321-9126-2266-3-K
RUKİYE-Polat-1030529400-0,321-9128-2299-1-K
FERDA-Demirbaş-1030525480-0,318-9132-2290-2-K
ADİLE-Erginsoy-1030520537-0,317-9133-2276-4-K
ESRA-Alyanak-1030523383-0,317-9134-2267-3-K
ÖZGÜL-Evliyaoğlu-1030528388-0,317-9135-2302-1-K
NAZİK-Türkdoğan-1030521344-0,316-9136-2277-4-K
HANDE-Ayverdi-1030521800-0,316-9137-2278-4-K
GÜLDİDE-Aykaç-1030527628-0,316-9140-2303-1-K
NESLİHAN-Akyüz-1030523894-0,315-9141-2269-3-K
AYÇA-Sepetçi-1030528577-0,315-9142-2304-1-K
SEÇİL-Taşçı-1030529123-0,315-9143-2305-1-K
ELÇİN-Adal-1030523181-0,314-9145-2271-3-K
YELİZ-Topaloğlu-1030523642-0,314-9146-2272-3-K
AYŞE-Ekşioğlu-1030521283-0,312-9150-2279-4-K
VENHAR-Demirel-1030524917-0,311-9152-2274-3-K
GÜLDİDE-Abadan-1030525385-0,311-9153-2293-2-K
ENİSE-Arslanoğlu-1030527854-0,311-9154-2307-1-K
RABİA-Sadıklar-1030526113-0,31-9157-2295-2-K
ESMA-Ekici-1030523061-0,309-9158-2276-3-K
FERDA-Arıcan-1030528947-0,309-9160-2308-1-K
İREM-Çörekçi-1030520701-0,307-9161-2281-4-K
YONCA-Mayhoş-1030523306-0,306-9163-2279-3-K
ESRA-Elmastaşoğlu-1030524021-0,306-9164-2280-3-K
DEMET-Özdoğan-1030528401-0,306-9165-2309-1-K
SEVGİ-Beşerler-1030522611-0,303-9172-2284-3-K
İLYA-Erez-1030527103-0,301-9179-2299-2-K
HAZAN-Koçoğlu-1030528332-0,298-9183-2312-1-K
GÜL-Balaban-1030526913-0,297-9186-2301-2-K
EBRU-Atakol-1030520624-0,296-9187-2284-4-K
MELİKE-Hakyemez-1030522983-0,296-9189-2291-3-K
ŞULE-Koç-1030524353-0,296-9190-2292-3-K
FERİHA-Mayhoş-1030529262-0,294-9196-2313-1-K
HANDE-Kunt-1030529470-0,294-9197-2314-1-K
CANSU-Avan-1030521997-0,293-9198-2287-4-K
YELİZ-Sözeri-1030522207-0,293-9199-2288-4-K
LATİFE-Tekand-1030525624-0,293-9200-2304-2-K
GÜLÇİN-Özgörkey-1030529834-0,293-9201-2315-1-K
HABİBE-Poçan-1030528203-0,292-9204-2316-1-K
FAZİLET-Yılmazer-1030529132-0,292-9206-2318-1-K
İDİL-Solmaz-1030520899-0,289-9213-2290-4-K
AYSU-Adıvar-1030522478-0,289-9214-2291-4-K
EMİNE-Tuğlu-1030524284-0,289-9215-2298-3-K
CEYDA-Atakol-1030520345-0,288-9217-2292-4-K
AÇELYA-Özkara-1030524068-0,288-9218-2299-3-K
FİLİZ-Saygıner-1030526249-0,288-9220-2308-2-K
DİLRUBA-Ilıcalı-1030528602-0,288-9223-2321-1-K
EDA-Koyuncu-1030527689-0,287-9225-2322-1-K
ILGIN-Sezek-1030528116-0,287-9226-2323-1-K
HALİME-Babacan-1030521797-0,286-9227-2294-4-K
HANDAN-Baykam-1030520459-0,283-9230-2295-4-K
MEHTAP-Öymen-1030522281-0,283-9231-2296-4-K
CANSU-Özbir-1030528067-0,283-9232-2324-1-K
İPEK-Karabulut-1030526330-0,281-9236-2313-2-K
ALİME-Adıvar-1030521977-0,28-9238-2297-4-K
GÜLBEN-Özdoğan-1030524825-0,279-9240-2304-3-K
CANSEL-Barbarosoğlu-1030522138-0,278-9241-2298-4-K
GÜLBEN-Tokatlıoğlu-1030526999-0,278-9242-2315-2-K
HABİBE-Dalkıran-1030529454-0,278-9243-2326-1-K
YASEMİN-Yorulmaz-1030526740-0,277-9244-2316-2-K
SELİN-Süleymanoğlu-1030527744-0,276-9247-2328-1-K
NESLİHAN-Akan-1030525973-0,275-9250-2317-2-K
GÖKÇEN-Ayverdi-1030529832-0,275-9252-2330-1-K
GAMZE-Berberoğlu-1030520898-0,274-9253-2301-4-K
GÜNAY-Solmaz-1030521319-0,274-9254-2302-4-K
FAZİLET-Ayaydın-1030523496-0,274-9255-2306-3-K
CEREN-Korol-1030523881-0,274-9256-2307-3-K
RÜMEYSA-Tanrıkulu-1030524350-0,273-9259-2308-3-K
ALİME-Ertürk-1030522216-0,272-9260-2303-4-K
YONCA-Tunaboylu-1030526753-0,272-9262-2319-2-K
EMİNE-Durak -1030529688-0,271-9265-2334-1-K
PELİN-Tahincioğlu-1030523428-0,27-9266-2310-3-K
EMİNE-Arıcan-1030524307-0,269-9272-2313-3-K
GÜLNİHAL-Topaloğlu-1030523491-0,268-9274-2314-3-K
ILGIN-Akbulut-1030524635-0,268-9275-2315-3-K
İLAYDA-Yetkiner-1030522508-0,267-9276-2316-3-K
DİLEK-Çatalbaş-1030522765-0,267-9277-2317-3-K
SEDA-Tunçeri-1030523577-0,265-9281-2319-3-K
FERDANE-Erdoğan-1030528313-0,264-9283-2337-1-K
GİZEM-Bademci-1030526705-0,262-9286-2323-2-K
İPEK-Baturalp-1030520197-0,258-9292-2310-4-K
YILDIZ-Berberoğlu-1030520294-0,258-9293-2311-4-K
MELİSA-Kurutluoğlu-1030528043-0,258-9295-2340-1-K
GİZEM-Kutlay-1030524096-0,257-9297-2321-3-K
MİNE-Gönültaş-1030525334-0,257-9298-2325-2-K
CANAN-Yılmazer-1030527541-0,257-9300-2341-1-K
CANAN-Sezek-1030521456-0,255-9304-2313-4-K
RABİA-Samancı-1030525940-0,255-9305-2329-2-K
AHU-Hakyemez-1030527946-0,255-9306-2343-1-K
FERDA-Duygulu-1030526480-0,254-9307-2330-2-K
GÜLDİDE-Adal-1030520959-0,253-9308-2314-4-K
DİLEK-Günday-1030520112-0,252-9309-2315-4-K
HAZAN-Biçer-1030522331-0,252-9311-2317-4-K
AYFER-Tuğlu-1030523795-0,25-9314-2323-3-K
GÜLDESTE-Hakyemez-1030525069-0,25-9316-2331-2-K
HAZAN-Mayhoş-1030520815-0,248-9320-2319-4-K
DEMET-Akaydın-1030520821-0,248-9321-2320-4-K
LATİFE-Türkyılmaz-1030522490-0,247-9322-2321-4-K
YÜSRA-Avan-1030527046-0,247-9323-2333-2-K
ASLI-Kuzucu-1030520773-0,246-9324-2322-4-K
DEFNE-Akyüz-1030521707-0,245-9326-2323-4-K
ŞEYMANUR-Erdoğan-1030521840-0,245-9327-2324-4-K
HABİBE-Çağıran-1030526808-0,244-9328-2335-2-K
AYŞEGÜL-Orbay-1030522412-0,243-9329-2325-4-K
BERFİN-Topaloğlu-1030520064-0,242-9330-2326-4-K
CANSEL-Bolatlı-1030521678-0,242-9331-2327-4-K
TUĞÇE-Akal-1030522152-0,242-9332-2328-4-K
CEYDA-Hakyemez-1030523848-0,24-9335-2326-3-K
HABİBE-Tokatlıoğlu-1030524527-0,24-9336-2327-3-K
FULYA-Akbulut-1030520357-0,239-9339-2329-4-K
CEREN-Okur-1030525447-0,238-9342-2338-2-K
ŞEYMA-Alnıaçık-1030527389-0,238-9344-2340-2-K
MÜGE-Velioğlu-1030529306-0,237-9345-2347-1-K
İLKNUR-Küçükler-1030528061-0,236-9348-2349-1-K
ASLI-Akal-1030520881-0,235-9350-2330-4-K
HÜMEYRA-Tütüncü-1030520857-0,231-9359-2331-4-K
İNCİ-Erdoğan-1030523216-0,231-9360-2333-3-K
AHU-Yıldırım -1030525476-0,231-9361-2345-2-K
DENİZ-Sadıklar-1030529787-0,231-9363-2353-1-K
DERYA-Erkekli-1030527983-0,23-9364-2354-1-K
ŞEYMANUR-Elmastaşoğlu-1030522971-0,229-9367-2335-3-K
GÜLNİHAL-Kahveci-1030526158-0,229-9370-2348-2-K
ILGIN-Ertepınar-1030525677-0,228-9374-2350-2-K
FERDA-Durak -1030522227-0,227-9376-2332-4-K
YONCA-Aclan-1030524919-0,227-9377-2338-3-K
MELEK-Taşçı-1030529251-0,227-9378-2358-1-K
NİHAL-Nalbantoğlu-1030524965-0,226-9380-2339-3-K
MİHRİBAN-Türkyılmaz-1030529187-0,226-9382-2359-1-K
CEREN-Özbey-1030520512-0,223-9387-2337-4-K
ŞERİFE-Tüzün-1030521132-0,223-9388-2338-4-K
DERYA-Bakırcıoğlu-1030525617-0,223-9390-2354-2-K
GONCA-Berberoğlu-1030523592-0,222-9391-2340-3-K
ECENUR-Kurutluoğlu-1030523442-0,221-9393-2342-3-K
NEHİR-Numanoğlu-1030522158-0,22-9395-2339-4-K
YELİZ-Numanoğlu-1030523887-0,22-9396-2343-3-K
PINAR-Düşenkalkar-1030527836-0,22-9397-2360-1-K
AYLİN-Nebioğlu-1030524694-0,218-9400-2344-3-K
AYŞE-Sözeri-1030521205-0,217-9401-2340-4-K
DİLAN-Karaböcek-1030521332-0,217-9402-2341-4-K
GAMZE-Solmaz-1030522751-0,216-9404-2345-3-K
HAYAT-Polat-1030528500-0,216-9406-2363-1-K
ASLIM-Akışık-1030520333-0,215-9407-2343-4-K
DİLEK-Hamzaoğlu-1030521261-0,215-9408-2344-4-K
YASEMİN-Elçiboğa-1030523050-0,215-9409-2346-3-K
NEŞE-Akışık-1030526020-0,214-9417-2359-2-K
HAZAN-Gümüşpala-1030520578-0,213-9418-2345-4-K
NAZİFE-Tunaboylu-1030521572-0,213-9419-2346-4-K
DEMET-Tahincioğlu-1030525847-0,213-9421-2360-2-K
HANDAN-Dizdar -1030528343-0,213-9422-2366-1-K
SEVDE-Okumuş-1030521191-0,212-9424-2347-4-K
DİLAY-Bolatlı-1030522706-0,212-9425-2351-3-K
CANSEL-Erdoğan-1030525642-0,212-9426-2361-2-K
HAZAN-Çetin-1030527077-0,212-9427-2362-2-K
DAMLA-Balaban-1030528606-0,212-9428-2368-1-K
RÜMEYSA-Topaloğlu-1030528791-0,212-9429-2369-1-K
YELİZ-Tekand-1030523638-0,21-9432-2353-3-K
SULTAN-Topaloğlu-1030524619-0,21-9433-2354-3-K
DERYA-Elmastaşoğlu-1030525565-0,21-9434-2363-2-K
ASLIHAN-Mayhoş-1030526268-0,21-9435-2364-2-K
FAZİLET-Kurutluoğlu-1030523187-0,209-9436-2355-3-K
MERVE-Kocabıyık-1030525279-0,209-9437-2365-2-K
ELİF-Dağlaroğlu-1030528252-0,209-9438-2371-1-K
SELİN-Solmaz-1030521874-0,208-9439-2348-4-K
BAŞAK-Kahveci-1030525618-0,208-9441-2366-2-K
YÜSRA-Özkök -1030520755-0,207-9443-2349-4-K
MERVE-Tahincioğlu-1030521908-0,207-9446-2352-4-K
GÖKÇEN-Kasapoğlu-1030528512-0,206-9453-2376-1-K
PINAR-Oraloğlu-1030529248-0,204-9455-2377-1-K
NERGİS-Dizdar -1030520622-0,203-9456-2353-4-K
NECLA-Akbulut-1030524150-0,203-9458-2361-3-K
GÖKÇE-Mayhoş-1030526091-0,203-9459-2368-2-K
İPEK-Kasapoğlu-1030522707-0,202-9463-2362-3-K
GİZEM-Okumuş-1030527071-0,202-9464-2370-2-K
AYÇA-Yalçın-1030529567-0,202-9465-2380-1-K
CANSU-Toraman-1030525678-0,201-9468-2371-2-K
HATİCE-Akay-1030527156-0,201-9469-2372-2-K
ASLI-Körmükçü-1030529555-0,201-9471-2382-1-K
HABİBE-Öztonga-1030524815-0,199-9475-2365-3-K
CANSU-Oraloğlu-1030523475-0,198-9477-2366-3-K
İDİL-Polat-1030527044-0,198-9479-2375-2-K
SENEM-Türkdoğan-1030522554-0,197-9480-2368-3-K
DENİZ-Avan-1030528507-0,197-9481-2383-1-K
MELİSA-Tekelioğlu-1030520642-0,196-9482-2356-4-K
GÖKÇEN-Erdoğan-1030521096-0,196-9483-2357-4-K
AYŞE-Ekşioğlu-1030523807-0,194-9488-2369-3-K
NİHAL-Polat-1030521615-0,193-9489-2361-4-K
MELİSA-Taşlı-1030523476-0,192-9491-2370-3-K
ALİME-Kutlay-1030526635-0,192-9492-2377-2-K
DENİZ-Ekşioğlu-1030528675-0,192-9493-2384-1-K
HATİCE-Ayverdi-1030521995-0,19-9497-2363-4-K
GÜLNİHAL-Sözeri-1030524598-0,19-9498-2372-3-K
ELÇİN-Kurutluoğlu-1030527171-0,189-9500-2379-2-K
ALİSA-Duygulu-1030529955-0,187-9504-2388-1-K
AYÇA-Alnıaçık-1030526577-0,186-9507-2381-2-K
ALİME-Aydan-1030526804-0,186-9508-2382-2-K
LATİFE-Tütüncü-1030521043-0,185-9509-2367-4-K
ECE-Erbay-1030524487-0,185-9511-2374-3-K
AÇELYA-Özgörkey-1030526472-0,185-9512-2383-2-K
ESMA-Durak -1030523005-0,183-9513-2375-3-K
FİLİZ-Akgül-1030523212-0,182-9514-2376-3-K
GÜNAY-Sezek-1030524292-0,181-9517-2377-3-K
RUKİYE-Erkekli-1030526981-0,181-9518-2385-2-K
AYLİN-Tanrıkulu-1030521362-0,179-9519-2368-4-K
HALİME-Arıcan-1030522239-0,179-9520-2369-4-K
HAZAN-Erdoğan-1030523763-0,179-9521-2378-3-K
BERFİN-Akman-1030527247-0,179-9524-2386-2-K
AYŞE-Samancı-1030522576-0,178-9525-2381-3-K
ECEM-Babacan-1030525379-0,178-9526-2387-2-K
SÜHEYLA-Arslanoğlu-1030522529-0,177-9528-2382-3-K
GÖNÜL-Aşıkoğlu-1030529107-0,176-9534-2391-1-K
BEGÜM-Egeli-1030527884-0,172-9539-2392-1-K
DİDEM-Toraman-1030525692-0,171-9540-2392-2-K
DESTAN-Yıldırım -1030522453-0,169-9543-2371-4-K
HAYAT-Koç-1030525509-0,168-9549-2394-2-K
RÜMEYSA-Kutlay-1030525073-0,167-9550-2395-2-K
ECENUR-Solmaz-1030525260-0,167-9551-2396-2-K
RABİA-Karaer-1030525609-0,167-9552-2397-2-K
DENİZ-Kılıççı-1030521018-0,166-9553-2373-4-K
NEŞE-Baturalp-1030523914-0,166-9555-2390-3-K
EBRU-Karaböcek-1030524999-0,166-9556-2391-3-K
MİHRİBAN-Gönültaş-1030520242-0,164-9559-2375-4-K
TUĞÇE-Aykaç-1030526186-0,164-9560-2399-2-K
GONCA-Kocabıyık-1030527134-0,164-9561-2400-2-K
ESRA-Türkyılmaz-1030527847-0,164-9562-2396-1-K
AYŞENUR-Taşçı-1030529147-0,161-9568-2398-1-K
SEVGİ-Ayaydın-1030529223-0,16-9571-2399-1-K
HANDAN-Duygulu-1030529501-0,16-9572-2400-1-K
CEYLİN-Süleymanoğlu-1030525952-0,158-9574-2404-2-K
BİLGE-Balaban-1030527516-0,158-9575-2401-1-K
SEFANUR-Çağıran-1030527668-0,157-9578-2402-1-K
GÜLDESTE-Arıcan-1030528584-0,157-9579-2403-1-K
DİLEK-Kahveci-1030523738-0,155-9584-2395-3-K
HANDAN-Sadıklar-1030526723-0,155-9586-2408-2-K
BİLGEHAN-Poçan-1030520234-0,152-9589-2380-4-K
FİLİZ-Erçetin-1030523687-0,152-9591-2397-3-K
MELİSA-Paksüt-1030520213-0,15-9592-2381-4-K
DİLARA-Yetkiner-1030523248-0,15-9594-2398-3-K
SÜMEYRA-Ertürk-1030525533-0,146-9600-2412-2-K
YASEMİN-Kahveci-1030527881-0,145-9601-2407-1-K
SULTAN-Uca-1030528653-0,145-9602-2408-1-K
AHENK-Bademci-1030520908-0,144-9603-2384-4-K
İDİL-Pekkan-1030521094-0,144-9604-2385-4-K
ASLI-Bademci-1030527891-0,143-9607-2409-1-K
TUĞÇE-Özdoğan-1030525192-0,142-9610-2413-2-K
DUYGU-Çağıran-1030529707-0,142-9611-2410-1-K
DİDEM-Kurutluoğlu-1030523273-0,14-9612-2402-3-K
RÜMEYSA-Kunt-1030527127-0,139-9616-2415-2-K
GAMZE-Körmükçü-1030524434-0,138-9618-2405-3-K
FİLİZ-Tunçeri-1030521146-0,137-9620-2388-4-K
GÜL-Kocabıyık-1030527618-0,137-9621-2412-1-K
RÜMEYSA-Yıldızoğlu-1030524254-0,136-9624-2408-3-K
SİBEL-Özdenak-1030527036-0,136-9625-2417-2-K
KADRİYE-Kunt-1030527275-0,136-9626-2418-2-K
SELİN-Limoncuoğlu-1030524655-0,135-9628-2409-3-K
BERFİN-Kumcuoğlu-1030528619-0,135-9629-2414-1-K
MÜGE-Kaya -1030528950-0,135-9631-2416-1-K
ILGIN-Türkdoğan-1030522482-0,134-9632-2389-4-K
CEREN-Süleymanoğlu-1030523591-0,134-9633-2410-3-K
SİNEM-Adal-1030526244-0,133-9636-2419-2-K
GÖNÜL-Keçeci-1030526865-0,132-9639-2420-2-K
ASLIM-Doğan -1030528323-0,132-9640-2417-1-K
AHENK-Karaböcek-1030522704-0,131-9641-2413-3-K
FAZİLET-Adal-1030524101-0,131-9642-2414-3-K
FULYA-Çetiner-1030527214-0,13-9644-2422-2-K
DİDEM-Tütüncü-1030521360-0,129-9645-2392-4-K
SÜMEYYE-Özdoğan-1030522225-0,129-9646-2393-4-K
ENİSE-Çetin-1030522790-0,128-9649-2415-3-K
NURAN-Kıraç -1030521769-0,127-9650-2394-4-K
RÜMEYSA-Çatalbaş-1030522283-0,127-9651-2395-4-K
SELİN-Numanoğlu-1030528611-0,127-9653-2420-1-K
SULTAN-Erdoğan-1030522498-0,126-9656-2397-4-K
NAZİK-Günday-1030526219-0,126-9657-2424-2-K
BUSE-Ertepınar-1030527780-0,126-9658-2422-1-K
YELİZ-Evliyaoğlu-1030521777-0,125-9660-2399-4-K
SÜMEYYE-Akbulut-1030524079-0,124-9662-2417-3-K
ILGIN-Babacan-1030525912-0,124-9664-2425-2-K
GÜLDİDE-Paksüt-1030527451-0,124-9665-2426-2-K
FERİHA-Akar -1030528713-0,123-9669-2423-1-K
NAZİK-Yetkiner-1030524374-0,121-9670-2421-3-K
ÇİLENAY-Nalbantoğlu-1030526590-0,121-9671-2427-2-K
YILDIZ-Akyürek-1030520780-0,12-9674-2401-4-K
GÜLÇİN-Nebioğlu-1030521279-0,12-9675-2402-4-K
ELÇİN-Kılıççı-1030520662-0,118-9678-2403-4-K
HAYAT-Yazıcı-1030528079-0,118-9681-2426-1-K
ŞEYMA-Karaer-1030528194-0,116-9684-2427-1-K
PERİHAN-Babacan-1030524985-0,114-9689-2425-3-K
FERİHA-Kahveci-1030528386-0,114-9690-2429-1-K
MELİSA-Mayhoş-1030524430-0,113-9692-2426-3-K
MELEK-Körmükçü-1030528292-0,112-9693-2430-1-K
GÜL-Orbay-1030529425-0,112-9695-2432-1-K
FERİHA-Erginsoy-1030526937-0,111-9697-2429-2-K
ŞULE-Berberoğlu-1030521381-0,11-9699-2411-4-K
NAZİK-Çetiner-1030522143-0,11-9700-2412-4-K
BERRE-Ertürk-1030521817-0,109-9702-2413-4-K
LEYLA-Tanrıkulu-1030527340-0,109-9703-2430-2-K
HANDAN-Yeşilkaya-1030524536-0,107-9708-2429-3-K
ASLIM-Baturalp-1030520284-0,106-9709-2414-4-K
GAMZE-Demirbaş-1030522341-0,106-9710-2415-4-K
CANSEL-Orbay-1030523702-0,106-9713-2432-3-K
YÜSRA-Duygulu-1030524395-0,106-9714-2433-3-K
CEYLİN-Özbey-1030526253-0,106-9715-2432-2-K
MİHRİBAN-Akal-1030524959-0,105-9717-2435-3-K
AÇELYA-Aşıkoğlu-1030520668-0,104-9721-2416-4-K
GONCA-Kunt-1030526293-0,103-9724-2434-2-K
BERRE-Ertepınar-1030520597-0,101-9726-2419-4-K
GÜLÇİN-Sezek-1030522480-0,101-9727-2420-4-K
SÜHEYLA-Koç-1030525977-0,101-9729-2436-2-K
CEREN-Topaloğlu-1030528534-0,1-9732-2440-1-K
ILGIN-Topçuoğlu-1030520781-0,097-9736-2422-4-K
GÜL-Karaböcek-1030521021-0,097-9738-2424-4-K
GİZEM-Gönültaş-1030523360-0,097-9739-2436-3-K
AHENK-Barbarosoğlu-1030528832-0,097-9742-2443-1-K
ASLIM-Aşıkoğlu-1030520921-0,096-9745-2426-4-K
AYŞEGÜL-Ekici-1030522688-0,096-9746-2438-3-K
BİLGE-Yalçın-1030521839-0,095-9748-2427-4-K
DEFNE-Öztonga-1030523040-0,094-9752-2440-3-K
ÇİCEK-Ekici-1030523291-0,094-9754-2442-3-K
SEDA-Orbay-1030520749-0,092-9757-2428-4-K
